0.00, 83.916077, 1.009277, 0.014160, 
0.01, 104.895100, 0.947510, -0.052002, 
0.02, 181.818180, 1.000244, 0.076904, 
0.03, 160.839160, 0.923096, -0.012939, 
0.04, 115.384610, 0.974121, 0.027588, 
0.05, 115.384610, 1.010498, 0.051758, 
0.06, 118.881110, 1.027832, 0.078125, 
0.07, 101.398600, 0.990234, -0.010254, 
0.08, 136.363630, 1.036133, 0.053955, 
0.09, 115.384610, 1.007080, 0.053711, 
0.10, 118.881110, 0.999756, 0.025879, 
0.11, 125.874120, 0.982422, 0.015137, 
0.12, 136.363630, 1.003662, 0.045654, 
0.13, 129.370620, 1.004150, 0.035156, 
0.14, 129.370620, 1.000488, 0.026855, 
0.15, 125.874120, 0.997559, 0.042725, 
0.16, 115.384610, 1.000244, 0.029297, 
0.17, 122.377620, 1.006104, 0.038086, 
0.18, 122.377620, 0.997070, 0.036133, 
0.19, 129.370620, 0.995605, 0.033691, 
0.20, 125.874120, 0.995361, 0.030029, 
0.21, 115.384610, 0.999023, 0.046143, 
0.22, 122.377620, 0.994141, 0.032471, 
0.23, 132.867130, 1.010742, 0.032227, 
0.24, 122.377620, 1.002930, 0.047363, 
0.25, 108.391600, 0.997559, 0.032715, 
0.26, 122.377620, 1.001221, 0.030518, 
0.27, 122.377620, 0.993164, 0.039307, 
0.28, 118.881110, 1.000732, 0.039307, 
0.29, 111.888110, 0.995361, 0.028564, 
0.30, 125.874120, 0.998779, 0.026367, 
0.31, 132.867130, 1.011230, 0.037354, 
0.32, 129.370620, 0.995117, 0.039063, 
0.33, 125.874120, 0.997559, 0.037842, 
0.34, 125.874120, 0.996826, 0.037842, 
0.35, 115.384610, 1.006592, 0.038330, 
0.36, 118.881110, 0.998535, 0.030762, 
0.37, 122.377620, 0.988037, 0.034424, 
0.38, 125.874120, 1.000977, 0.035156, 
0.39, 122.377620, 0.995117, 0.036377, 
0.40, 118.881110, 1.002686, 0.036621, 
0.41, 139.860140, 0.993408, 0.037109, 
0.42, 125.874120, 0.996094, 0.045410, 
0.43, 108.391600, 1.003174, 0.035156, 
0.44, 118.881110, 0.999023, 0.034668, 
0.45, 118.881110, 0.996826, 0.027832, 
0.46, 122.377620, 0.996826, 0.041504, 
0.47, 122.377620, 1.001953, 0.035889, 
0.48, 129.370620, 0.995850, 0.035400, 
0.49, 115.384610, 0.998779, 0.038086, 
0.50, 122.377620, 0.990967, 0.030029, 
0.51, 118.881110, 1.005371, 0.029541, 
0.52, 122.377620, 0.995605, 0.039307, 
0.53, 125.874120, 1.000244, 0.035156, 
0.54, 136.363630, 1.002930, 0.037598, 
0.55, 125.874120, 0.999512, 0.038330, 
0.56, 125.874120, 0.996582, 0.039551, 
0.57, 129.370620, 1.000244, 0.040039, 
0.58, 125.874120, 0.992676, 0.042725, 
0.59, 115.384610, 0.996094, 0.038086, 
0.60, 115.384610, 0.996582, 0.040283, 
0.61, 129.370620, 0.996094, 0.029297, 
0.62, 132.867130, 1.002441, 0.038574, 
0.63, 122.377620, 0.989258, 0.042236, 
0.64, 104.895100, 0.998779, 0.023682, 
0.65, 132.867130, 1.000977, 0.031250, 
