[true theta], [true dTheta], [ar], [at], [imu dtheta]
1.908272, 0.581518, 0.707764, 0.731934, 0.617251
1.914408, 0.568967, 0.696289, 0.720215, 0.600223
1.919010, 0.560600, 0.710938, 0.717773, 0.584260
1.925146, 0.549444, 0.705566, 0.723633, 0.571489
1.929748, 0.536893, 0.693604, 0.710693, 0.559782
1.935884, 0.524343, 0.693359, 0.701172, 0.570425
1.940486, 0.506214, 0.698486, 0.712158, 0.576810
1.946622, 0.492268, 0.686523, 0.759033, 0.559782
1.951224, 0.468561, 0.687256, 0.778076, 0.525727
1.955826, 0.444854, 0.676514, 0.771484, 0.489544
1.960427, 0.422542, 0.667969, 0.769775, 0.460809
1.963495, 0.403019, 0.665771, 0.767090, 0.439525
1.968097, 0.380706, 0.677246, 0.765137, 0.416112
1.971165, 0.365366, 0.675537, 0.768555, 0.391635
1.974233, 0.351421, 0.666016, 0.761719, 0.368222
1.978835, 0.340265, 0.660645, 0.751709, 0.356515
1.981903, 0.340265, 0.656494, 0.739502, 0.351194
1.984971, 0.336081, 0.664795, 0.735352, 0.356515
1.988039, 0.336081, 0.654541, 0.734863, 0.365029
1.991107, 0.333292, 0.648926, 0.736572, 0.378864
1.994175, 0.327714, 0.658691, 0.759521, 0.380993
1.998777, 0.327714, 0.643311, 0.770752, 0.374607
2.001845, 0.319347, 0.634033, 0.765381, 0.365029
2.004913, 0.310980, 0.654785, 0.780762, 0.353323
2.007981, 0.302613, 0.638916, 0.774902, 0.338424
2.011049, 0.287273, 0.645752, 0.771240, 0.325653
2.014117, 0.273327, 0.642578, 0.774170, 0.322460
2.015651, 0.262171, 0.637207, 0.774902, 0.316075
2.018719, 0.248226, 0.626953, 0.776123, 0.309690
2.021787, 0.225914, 0.637695, 0.791748, 0.302240
2.023321, 0.198023, 0.629395, 0.816895, 0.274570
2.026389, 0.160371, 0.626709, 0.834717, 0.236258
2.027923, 0.117140, 0.630859, 0.843506, 0.195817
2.029457, 0.057176, 0.624756, 0.849609, 0.143670
2.029457, -0.020918, 0.627686, 0.869873, 0.083010
2.029457, -0.108773, 0.617676, 0.896240, 0.008514
2.027923, -0.213363, 0.624512, 0.908691, -0.074496
2.026389, -0.324925, 0.625244, 0.925049, -0.174533
2.023321, -0.447643, 0.623291, 0.958740, -0.290533
2.017185, -0.577335, 0.629150, 0.976074, -0.427819
2.011049, -0.723760, 0.635742, 0.984375, -0.582131
2.003379, -0.872975, 0.632080, 0.991943, -0.740701
1.994175, -1.026373, 0.643311, 0.983643, -0.896078
1.983437, -1.170009, 0.644287, 0.978516, -1.059968
1.971165, -1.305278, 0.652100, 0.963135, -1.222795
1.955826, -1.441942, 0.653564, 0.946045, -1.379236
1.940486, -1.567449, 0.643311, 0.917236, -1.521842
1.923612, -1.677617, 0.649170, 0.869141, -1.638907
1.906738, -1.769656, 0.674805, 0.816162, -1.732559
1.888330, -1.842171, 0.660645, 0.785156, -1.808118
1.868389, -1.902136, 0.679199, 0.745117, -1.866651
1.848447, -1.957917, 0.696777, 0.716064, -1.916669
1.828505, -2.003937, 0.709961, 0.677734, -1.958174
1.808563, -2.049956, 0.723145, 0.655518, -1.964559
1.788622, -2.090397, 0.738037, 0.643311, -2.005000
1.767146, -2.128050, 0.739258, 0.674561, -2.040120
1.745670, -2.160124, 0.752686, 0.678955, -2.100780
1.724194, -2.192198, 0.755615, 0.649170, -2.155056
1.701185, -2.221483, 0.762939, 0.594971, -2.209331
1.678175, -2.238217, 0.771484, 0.535156, -2.229552
1.655165, -2.247979, 0.797363, 0.482910, -2.219974
1.633690, -2.256346, 0.800293, 0.455811, -2.200818
1.610680, -2.261924, 0.819336, 0.462646, -2.192304
1.587670, -2.256346, 0.817627, 0.467285, -2.205074
1.566194, -2.254952, 0.829346, 0.429932, -2.216781
1.543185, -2.250768, 0.857178, 0.373779, -2.209331
1.520175, -2.252163, 0.858154, 0.368164, -2.196561
1.497165, -2.243796, 0.863037, 0.358643, -2.183790
1.475690, -2.234034, 0.874268, 0.340576, -2.186983
1.452680, -2.217300, 0.868164, 0.312012, -2.180597
1.431204, -2.188014, 0.878174, 0.267090, -2.177405
1.408194, -2.162913, 0.884033, 0.236328, -2.148671
1.386719, -2.136417, 0.898682, 0.200684, -2.100780
1.365243, -2.111315, 0.904541, 0.149170, -2.058211
1.345301, -2.089003, 0.924072, 0.140137, -2.023092
1.325359, -2.070874, 0.932373, 0.192871, -1.967752
1.303884, -2.051351, 0.920166, 0.217285, -2.001807
1.283942, -2.033222, 0.920410, 0.145264, -2.032670
1.264000, -2.012304, 0.933838, 0.108643, -1.996486
1.242524, -1.991386, 0.926514, 0.086914, -1.973073
1.222583, -1.964890, 0.929932, 0.062988, -1.967752
1.202641, -1.934210, 0.939697, 0.029785, -1.933697
1.184233, -1.909109, 0.945068, -0.017090, -1.886871
1.165825, -1.877035, 0.940674, -0.046631, -1.829403
1.147418, -1.840777, 0.953613, -0.014893, -1.782577
1.129010, -1.811492, 0.950439, -0.020996, -1.771935
1.110602, -1.791968, 0.950928, -0.048340, -1.752779
1.092194, -1.776629, 0.938477, -0.084473, -1.725109
1.075321, -1.759894, 0.939941, -0.106201, -1.685733
1.058447, -1.743160, 0.955811, -0.079346, -1.664448
1.041573, -1.720848, 0.956543, -0.060303, -1.666577
1.023165, -1.695746, 0.948730, -0.096436, -1.677219
1.006291, -1.677617, 0.944092, -0.145752, -1.666577
0.989418, -1.660883, 0.948486, -0.168945, -1.644228
0.972544, -1.646938, 0.963623, -0.221436, -1.616558
0.957204, -1.628809, 0.951172, -0.217529, -1.566539
0.941864, -1.607891, 0.940430, -0.193115, -1.539934
0.924990, -1.600918, 0.925537, -0.195313, -1.546319
0.909651, -1.593945, 0.929932, -0.223145, -1.548447
0.892777, -1.595340, 0.928467, -0.242188, -1.540998
0.877437, -1.605102, 0.923584, -0.254395, -1.530356
0.862097, -1.607891, 0.915527, -0.244629, -1.528227
0.845223, -1.610680, 0.910645, -0.243408, -1.560154
0.829884, -1.613469, 0.930908, -0.286133, -1.577182
0.813010, -1.609285, 0.925537, -0.258057, -1.604851
0.796136, -1.613469, 0.899902, -0.355225, -1.606980
0.780796, -1.610680, 0.890137, -0.411377, -1.589952
0.763922, -1.607891, 0.898438, -0.422607, -1.528227
0.748583, -1.612074, 0.896484, -0.364258, -1.499493
0.733243, -1.614863, 0.852539, -0.330322, -1.530356
0.716369, -1.616258, 0.884521, -0.356201, -1.562282
0.701029, -1.624625, 0.854736, -0.387207, -1.598466
0.684155, -1.624625, 0.856445, -0.429688, -1.594209
0.667282, -1.624625, 0.848877, -0.413086, -1.603787
0.650408, -1.617652, 0.838867, -0.459473, -1.617622
0.635068, -1.603707, 0.846436, -0.514893, -1.602723
0.618194, -1.591156, 0.832520, -0.546875, -1.571860
0.602854, -1.580000, 0.822510, -0.560547, -1.518649
0.587515, -1.570239, 0.807861, -0.539063, -1.488851
0.572175, -1.563266, 0.799805, -0.526123, -1.478209
0.556835, -1.553504, 0.795410, -0.494873, -1.486722
0.541495, -1.535375, 0.784912, -0.528320, -1.512264
0.524621, -1.518641, 0.791504, -0.543701, -1.516521
0.509282, -1.490750, 0.774414, -0.627197, -1.522906
0.493942, -1.454493, 0.784912, -0.656006, -1.473952
0.480136, -1.405684, 0.740234, -0.742920, -1.423933
0.466330, -1.348509, 0.769775, -0.728760, -1.322832
0.452524, -1.287149, 0.742920, -0.672363, -1.257914
0.440252, -1.234157, 0.739746, -0.731445, -1.205767
0.427981, -1.186743, 0.738770, -0.723877, -1.134464
0.417243, -1.149091, 0.730957, -0.697998, -1.087638
0.406505, -1.117017, 0.723877, -0.686035, -1.058904
0.395767, -1.086337, 0.717041, -0.678711, -1.038684
0.385029, -1.061236, 0.704346, -0.676758, -1.035491
0.374291, -1.030556, 0.690186, -0.713379, -1.023785
0.363553, -1.005455, 0.705078, -0.725098, -0.999307
0.352816, -0.973381, 0.694092, -0.722656, -0.971638
0.343612, -0.937123, 0.669678, -0.798584, -0.949289
0.334408, -0.906443, 0.688232, -0.814941, -0.864151
0.326738, -0.875764, 0.685303, -0.782715, -0.799233
0.317534, -0.854846, 0.661377, -0.730469, -0.772627
0.309864, -0.845084, 0.656006, -0.727051, -0.760921
0.302194, -0.840900, 0.645020, -0.689209, -0.772627
0.292990, -0.836717, 0.641357, -0.680420, -0.807747
0.285320, -0.833928, 0.631104, -0.756592, -0.816261
0.276117, -0.818588, 0.643066, -0.763916, -0.809875
0.266913, -0.807432, 0.635254, -0.751953, -0.804554
0.259243, -0.786514, 0.620117, -0.827881, -0.771563
0.251573, -0.757229, 0.619141, -0.818359, -0.731123
0.243903, -0.729338, 0.626709, -0.803223, -0.698132
0.237767, -0.697264, 0.598389, -0.831055, -0.664076
0.230097, -0.670768, 0.588135, -0.811523, -0.622572
0.223961, -0.645666, 0.607178, -0.798096, -0.603416
0.217825, -0.617776, 0.582764, -0.800781, -0.594902
0.211689, -0.596858, 0.574463, -0.803955, -0.589581
0.205553, -0.577335, 0.576416, -0.844727, -0.562975
0.199418, -0.546655, 0.578613, -0.842041, -0.524663
0.194816, -0.522948, 0.572266, -0.839355, -0.491672
0.190214, -0.493663, 0.574707, -0.844727, -0.467195
0.184078, -0.454616, 0.569336, -0.845947, -0.436332
0.179476, -0.416964, 0.565430, -0.847900, -0.408662
0.176408, -0.369550, 0.560303, -0.846924, -0.380993
0.171806, -0.317952, 0.546631, -0.884033, -0.349066
0.168738, -0.259382, 0.551270, -0.916504, -0.292662
0.167204, -0.191050, 0.550781, -0.955322, -0.202203
0.164136, -0.119929, 0.562500, -0.948242, -0.104294
0.164136, -0.046019, 0.555420, -0.904053, -0.025541
0.164136, 0.039047, 0.546387, -0.895996, 0.035119
0.164136, 0.126902, 0.543701, -0.914795, 0.088331
0.165670, 0.230097, 0.545166, -0.946045, 0.160698
0.168738, 0.345843, 0.540771, -0.971924, 0.256478
0.171806, 0.462983, 0.552490, -1.025391, 0.382057
0.176408, 0.592674, 0.548584, -1.043701, 0.540626
0.182544, 0.730733, 0.563721, -1.033936, 0.700260
0.191748, 0.871580, 0.564941, -1.005371, 0.853509
0.200951, 1.016611, 0.556396, -0.992188, 1.000372
0.211689, 1.167220, 0.572998, -0.980469, 1.125950
0.223961, 1.309462, 0.578857, -0.969482, 1.261107
0.237767, 1.444731, 0.566895, -0.973145, 1.397328
0.253107, 1.567449, 0.573975, -0.985107, 1.545255
0.269981, 1.688773, 0.598633, -0.947998, 1.694246
0.288388, 1.790574, 0.595459, -0.911133, 1.830467
0.306796, 1.871457, 0.600342, -0.852295, 1.934761
0.326738, 1.931421, 0.602539, -0.796387, 2.007129
0.346680, 1.971863, 0.624268, -0.758057, 2.051826
0.368155, 1.995570, 0.647949, -0.697754, 2.069918
0.388097, 1.999753, 0.661377, -0.646729, 2.062468
0.408039, 1.998359, 0.676758, -0.611084, 2.029477
0.427981, 1.989991, 0.679932, -0.607422, 1.997550
0.447922, 1.974652, 0.698486, -0.636963, 1.976266
0.467864, 1.960706, 0.730957, -0.634033, 1.983716
0.486272, 1.949550, 0.725098, -0.609375, 1.990101
0.506214, 1.935605, 0.738525, -0.572998, 1.987973
0.526155, 1.920265, 0.747070, -0.545654, 1.970945
0.544563, 1.904925, 0.762939, -0.522705, 1.943275
0.564505, 1.897953, 0.781494, -0.520996, 1.923055
0.582913, 1.892374, 0.780518, -0.494385, 1.906027
0.601320, 1.881218, 0.799561, -0.492676, 1.890064
0.619728, 1.872851, 0.810547, -0.475830, 1.879421
0.638136, 1.868668, 0.822510, -0.478760, 1.875165
0.658078, 1.861695, 0.836182, -0.469971, 1.878357
0.676486, 1.860300, 0.835938, -0.446045, 1.881550
0.694893, 1.857511, 0.847168, -0.445313, 1.885807
0.713301, 1.853328, 0.852539, -0.420166, 1.895385
0.731709, 1.847750, 0.865723, -0.384277, 1.894321
0.750117, 1.840777, 0.867676, -0.359863, 1.883678
0.768524, 1.847750, 0.884766, -0.356934, 1.870908
0.786932, 1.853328, 0.884033, -0.334473, 1.866651
0.805340, 1.857511, 0.880127, -0.323975, 1.866651
0.823748, 1.860300, 0.894043, -0.328125, 1.867715
0.842155, 1.868668, 0.899170, -0.302002, 1.881550
0.862097, 1.874246, 0.894775, -0.284912, 1.884743
0.880505, 1.877035, 0.911133, -0.255371, 1.887935
0.898913, 1.884007, 0.918701, -0.261230, 1.893256
0.917321, 1.886796, 0.920654, -0.240234, 1.906027
0.937262, 1.892374, 0.926514, -0.229248, 1.920926
0.955670, 1.892374, 0.919189, -0.189941, 1.935825
0.974078, 1.902136, 0.924316, -0.148193, 1.932633
0.994020, 1.906320, 0.937012, -0.150146, 1.928376
1.012427, 1.904925, 0.933105, -0.141113, 1.933697
1.032369, 1.890980, 0.947754, -0.118164, 1.935825
1.050777, 1.874246, 0.927246, -0.086426, 1.937954
1.070719, 1.849144, 0.957764, -0.044189, 1.930504
1.089126, 1.810097, 0.948486, 0.015869, 1.893256
1.107534, 1.768261, 0.953613, 0.072021, 1.830467
1.124408, 1.719453, 0.962158, 0.065430, 1.759164
1.141282, 1.674828, 0.958984, 0.077393, 1.700632
1.158155, 1.630203, 0.955078, 0.081055, 1.650613
1.173495, 1.589762, 0.959473, 0.074707, 1.614429
1.188835, 1.550715, 0.960205, 0.072021, 1.596338
1.204175, 1.510274, 0.968018, 0.108154, 1.576117
1.219515, 1.472622, 0.960449, 0.146240, 1.531420
1.234855, 1.433575, 0.965332, 0.162842, 1.485658
1.248660, 1.404290, 0.966797, 0.174316, 1.433511
1.262466, 1.372216, 0.968750, 0.165283, 1.393071
1.274738, 1.347114, 0.965820, 0.171875, 1.365401
1.288544, 1.323407, 0.971436, 0.174805, 1.339859
1.300816, 1.303884, 0.957764, 0.166992, 1.319639
1.314622, 1.291333, 0.950684, 0.159424, 1.321768
1.326893, 1.273204, 0.960205, 0.186035, 1.333474
1.340699, 1.259259, 0.962158, 0.233154, 1.319639
1.352971, 1.235552, 0.950928, 0.260986, 1.286648
1.365243, 1.211845, 0.954590, 0.279297, 1.244079
1.377515, 1.182560, 0.949951, 0.264648, 1.213217
1.388253, 1.157458, 0.958496, 0.266602, 1.192996
1.400524, 1.130962, 0.951660, 0.299072, 1.167455
1.411262, 1.112833, 0.941650, 0.320557, 1.132335
1.422000, 1.097494, 0.945313, 0.293457, 1.109987
1.432738, 1.086337, 0.937744, 0.277832, 1.108923
1.443476, 1.080759, 0.938721, 0.288086, 1.118501
1.454214, 1.073787, 0.935547, 0.311279, 1.117436
1.464952, 1.073787, 0.934570, 0.322510, 1.119565
1.475690, 1.066814, 0.918701, 0.342529, 1.116372
1.486427, 1.061236, 0.930420, 0.360840, 1.106794
1.497165, 1.050080, 0.923096, 0.376709, 1.086574
1.507903, 1.041712, 0.922852, 0.378174, 1.064225
1.518641, 1.029162, 0.914307, 0.394531, 1.048262
1.527845, 1.020794, 0.909668, 0.390137, 1.030170
1.538583, 1.016611, 0.914307, 0.390137, 1.026977
1.547787, 1.016611, 0.894775, 0.391357, 1.026977
1.558524, 1.013822, 0.891602, 0.391113, 1.038684
1.567728, 1.009638, 0.890625, 0.389893, 1.050390
1.578466, 1.012427, 0.892578, 0.422119, 1.063161
1.589204, 1.006849, 0.883789, 0.441162, 1.059968
1.599942, 1.001271, 0.880127, 0.455322, 1.051454
1.609146, 0.988720, 0.882324, 0.476807, 1.036555
1.618350, 0.970591, 0.872070, 0.502441, 1.009950
1.629088, 0.948279, 0.870361, 0.497559, 0.984408
1.638291, 0.923178, 0.872314, 0.499512, 0.963124
1.647495, 0.891103, 0.858398, 0.507568, 0.945032
1.656699, 0.863213, 0.859375, 0.528564, 0.924812
1.664369, 0.833928, 0.850342, 0.552979, 0.892885
1.673573, 0.797670, 0.856201, 0.569092, 0.849252
1.681243, 0.772569, 0.847168, 0.571777, 0.793912
1.687379, 0.753045, 0.841064, 0.563477, 0.759857
1.695049, 0.740494, 0.828857, 0.545166, 0.744958
1.702719, 0.736311, 0.841553, 0.536621, 0.736444
1.708855, 0.733522, 0.830811, 0.532227, 0.736444
1.716525, 0.740494, 0.821777, 0.520996, 0.741765
1.724194, 0.757229, 0.825684, 0.509521, 0.759857
1.731864, 0.773963, 0.831055, 0.524902, 0.788591
1.739534, 0.796275, 0.813477, 0.546387, 0.800297
1.747204, 0.829744, 0.805664, 0.541260, 0.806683
1.754874, 0.856240, 0.808594, 0.493896, 0.852444
1.764078, 0.888314, 0.801025, 0.483887, 0.918426
1.773282, 0.923178, 0.794189, 0.531006, 0.971638
1.782486, 0.958041, 0.781006, 0.571533, 0.999307
1.793224, 0.990115, 0.778564, 0.575439, 1.012078
1.802427, 1.009638, 0.766846, 0.563232, 1.042941
1.813165, 1.015216, 0.755859, 0.597168, 1.067418
1.823903, 1.013822, 0.754150, 0.618408, 1.084445
1.834641, 0.991509, 0.753174, 0.638916, 1.089767
1.845379, 0.951068, 0.741211, 0.684814, 1.075932
1.854583, 0.896681, 0.738770, 0.738770, 1.033363
1.863787, 0.825561, 0.740234, 0.782471, 0.963124
1.872991, 0.743283, 0.727539, 0.825439, 0.863087
1.879126, 0.642877, 0.727051, 0.837158, 0.744958
1.885262, 0.534104, 0.720947, 0.840088, 0.633214
1.889864, 0.412780, 0.722168, 0.833008, 0.524663
1.894466, 0.276117, 0.728760, 0.841797, 0.423562
1.897534, 0.129691, 0.727783, 0.871094, 0.305433
1.897534, -0.026496, 0.732178, 0.931152, 0.151120
1.897534, -0.199418, 0.722900, 0.966553, -0.036184
1.894466, -0.394651, 0.719238, 0.960449, -0.235194
1.889864, -0.601042, 0.722656, 0.960205, -0.427819
1.883728, -0.814404, 0.715332, 0.987061, -0.624700
1.874525, -1.029162, 0.720459, 1.020996, -0.862022
1.863787, -1.248103, 0.737061, 1.040283, -1.123822
1.848447, -1.465649, 0.723877, 0.991455, -1.379236
1.833107, -1.676223, 0.720947, 0.916260, -1.591017
1.814699, -1.875640, 0.725830, 0.873535, -1.772999
1.794758, -2.052745, 0.722900, 0.867920, -1.960303
1.773282, -2.213116, 0.729004, 0.853027, -2.128450
1.748738, -2.348385, 0.735840, 0.791992, -2.283827
1.724194, -2.475287, 0.735840, 0.700928, -2.416855
1.698117, -2.581271, 0.741455, 0.669189, -2.512635
1.672039, -2.670521, 0.761475, 0.660156, -2.606287
1.644427, -2.741642, 0.752441, 0.612549, -2.701003
1.616816, -2.794634, 0.756104, 0.532471, -2.768050
1.587670, -2.846232, 0.778076, 0.485107, -2.802105
1.558524, -2.883884, 0.786621, 0.463135, -2.828710
1.529379, -2.911774, 0.801514, 0.452881, -2.861701
1.500233, -2.920142, 0.807373, 0.401855, -2.903206
1.471088, -2.915958, 0.804199, 0.342285, -2.914913
1.440408, -2.892251, 0.828369, 0.278320, -2.905335
1.411262, -2.865755, 0.829590, 0.221924, -2.880857
1.382117, -2.823919, 0.840576, 0.160156, -2.825518
1.354505, -2.770927, 0.864502, 0.129395, -2.747829
1.326893, -2.710962, 0.864502, 0.135742, -2.685040
1.300816, -2.648209, 0.874023, 0.114014, -2.647792
1.273204, -2.588244, 0.880615, 0.038818, -2.590324
1.248660, -2.522701, 0.890625, -0.014648, -2.492415
1.224117, -2.465525, 0.910400, 0.002441, -2.410470
1.199573, -2.406955, 0.945068, 0.009521, -2.358323
1.175029, -2.352569, 0.913086, -0.034668, -2.320011
1.152020, -2.292604, 0.909668, -0.060547, -2.257221
1.130544, -2.247979, 0.910645, -0.058594, -2.202946
1.107534, -2.200565, 0.924072, -0.084961, -2.157184
1.086058, -2.154546, 0.932617, -0.106934, -2.110358
1.064583, -2.107132, 0.917236, -0.125244, -2.051826
1.044641, -2.063901, 0.932373, -0.131104, -2.028413
1.023165, -2.029038, 0.935303, -0.133057, -2.014578
1.003223, -1.983019, 0.928223, -0.175537, -1.991165
0.983282, -1.945367, 0.945801, -0.221924, -1.936890
0.964874, -1.911898, 0.927734, -0.229980, -1.869844
0.946466, -1.885402, 0.927979, -0.204834, -1.831531
0.926524, -1.860300, 0.923828, -0.225830, -1.808118
0.909651, -1.839382, 0.930176, -0.256836, -1.774063
0.891243, -1.818464, 0.916504, -0.228760, -1.749586
0.872835, -1.807308, 0.900879, -0.223877, -1.767678
0.854427, -1.791968, 0.906006, -0.301758, -1.768742
0.836020, -1.773840, 0.910645, -0.328857, -1.742136
0.819146, -1.762683, 0.911865, -0.345947, -1.709146
0.802272, -1.744555, 0.896484, -0.335205, -1.688925
0.783864, -1.727820, 0.885254, -0.340088, -1.681476
0.766990, -1.713875, 0.885498, -0.358398, -1.676155
0.750117, -1.704113, 0.867432, -0.384277, -1.664448
0.733243, -1.699930, 0.889404, -0.395508, -1.661255
0.716369, -1.694352, 0.864258, -0.435547, -1.637842
0.699495, -1.680406, 0.861816, -0.440430, -1.609108
0.682621, -1.674828, 0.861084, -0.393311, -1.604851
0.665748, -1.670645, 0.845215, -0.428223, -1.633586
0.648874, -1.660883, 0.845215, -0.481445, -1.634650
0.632000, -1.646938, 0.837646, -0.496826, -1.615494
0.616660, -1.630203, 0.806641, -0.484375, -1.602723
0.599786, -1.605102, 0.802490, -0.514893, -1.608044
0.582913, -1.581395, 0.814697, -0.576172, -1.578246
0.567573, -1.553504, 0.799316, -0.597656, -1.530356
0.552233, -1.524219, 0.800049, -0.587402, -1.490979
0.536893, -1.496329, 0.787842, -0.613037, -1.454796
0.523087, -1.464254, 0.783691, -0.617676, -1.412227
0.507748, -1.437758, 0.799072, -0.602783, -1.381364
0.493942, -1.412657, 0.765869, -0.611084, -1.364337
0.480136, -1.391739, 0.761475, -0.618652, -1.351566
0.466330, -1.369426, 0.748291, -0.611328, -1.341988
0.452524, -1.348509, 0.723877, -0.665527, -1.329217
0.438719, -1.323407, 0.741943, -0.684326, -1.297290
0.426447, -1.303884, 0.735352, -0.685303, -1.254721
0.412641, -1.284360, 0.717529, -0.679688, -1.230244
0.400369, -1.266231, 0.718506, -0.679443, -1.217474
0.388097, -1.243919, 0.712891, -0.659912, -1.204703
0.375825, -1.220212, 0.695068, -0.680176, -1.215345
0.363553, -1.204872, 0.694580, -0.741211, -1.199382
0.351282, -1.183954, 0.683838, -0.763916, -1.169583
0.339010, -1.167220, 0.677490, -0.780273, -1.109987
0.328272, -1.156064, 0.663574, -0.728760, -1.069546
0.317534, -1.150486, 0.656982, -0.717041, -1.066354
0.305262, -1.150486, 0.655518, -0.705322, -1.072739
0.294524, -1.149091, 0.631592, -0.704834, -1.096152
0.283786, -1.147697, 0.642822, -0.679932, -1.119565
0.271515, -1.140724, 0.622803, -0.748779, -1.133400
0.259243, -1.129568, 0.611572, -0.762939, -1.139785
0.246971, -1.100283, 0.602783, -0.787109, -1.130207
0.236233, -1.070997, 0.591553, -0.881836, -1.080188
0.225495, -1.036134, 0.599854, -0.869141, -1.008885
0.216291, -0.997088, 0.580811, -0.835205, -0.968445
0.205553, -0.970591, 0.562012, -0.884277, -0.918426
0.197884, -0.951068, 0.571777, -0.854248, -0.862022
0.188680, -0.948279, 0.561279, -0.820801, -0.826903
0.179476, -0.955252, 0.550781, -0.742188, -0.835417
0.170272, -0.958041, 0.543701, -0.670166, -0.907784
0.159534, -0.958041, 0.548096, -0.753906, -0.973766
0.150330, -0.956646, 0.520020, -0.800537, -0.992922
0.139592, -0.932939, 0.514404, -0.888428, -0.989729
0.128854, -0.903654, 0.515381, -0.917969, -0.943968
0.121184, -0.863213, 0.497803, -1.000732, -0.860958
0.111981, -0.814404, 0.493896, -0.948242, -0.757728
0.104311, -0.775358, 0.488770, -0.894287, -0.699196
0.098175, -0.733522, 0.486084, -0.868896, -0.676847
0.090505, -0.700053, 0.481445, -0.908691, -0.641728
0.084369, -0.672162, 0.502197, -0.867676, -0.624700
0.078233, -0.624749, 0.462402, -0.840088, -0.620443
0.070563, -0.564784, 0.485840, -0.865723, -0.637471
0.064427, -0.485296, 0.459961, -0.911621, -0.620443
0.058291, -0.379312, 0.439697, -1.050537, -0.557654
0.053689, -0.263566, 0.441406, -1.180420, -0.368222
0.052155, -0.125508, 0.451904, -1.191406, -0.150056
0.052155, 0.023707, 0.466064, -1.146973, 0.069175
0.053689, 0.171527, 0.454590, -1.038330, 0.219230
0.056757, 0.319347, 0.409668, -0.945068, 0.316075
0.059825, 0.460194, 0.458740, -1.042969, 0.386314
0.065961, 0.601042, 0.467041, -1.104248, 0.525727
0.072097, 0.741889, 0.451416, -1.080566, 0.685361
0.079767, 0.884131, 0.479736, -1.044678, 0.833288
0.088971, 1.029162, 0.446289, -1.066650, 0.964188
0.099709, 1.171404, 0.461426, -1.078613, 1.136592
0.113515, 1.305278, 0.490479, -1.096680, 1.293033
0.127320, 1.433575, 0.492432, -1.058350, 1.465438
0.142660, 1.552110, 0.485840, -1.003906, 1.599530
0.159534, 1.656699, 0.498779, -0.932861, 1.698503
0.176408, 1.751527, 0.516357, -0.887451, 1.768742
0.194816, 1.840777, 0.527832, -0.877441, 1.819825
0.213223, 1.930027, 0.532227, -0.902100, 1.877293
0.233165, 2.010909, 0.548096, -0.943604, 1.964559
0.253107, 2.083425, 0.548584, -0.942383, 2.091202
0.274583, 2.148968, 0.565674, -0.900146, 2.206139
0.297592, 2.194987, 0.586670, -0.833740, 2.291277
0.320602, 2.225667, 0.595947, -0.739746, 2.333846
0.343612, 2.238217, 0.602295, -0.677246, 2.321075
0.366621, 2.231245, 0.628906, -0.657959, 2.299790
0.389631, 2.211721, 0.645508, -0.637207, 2.271056
0.411107, 2.179647, 0.673584, -0.606934, 2.238065
0.432583, 2.137811, 0.685059, -0.563965, 2.189111
0.454058, 2.097370, 0.697754, -0.514648, 2.113551
0.474000, 2.054140, 0.708252, -0.569336, 2.057147
0.495476, 2.005331, 0.735107, -0.570313, 2.042248
0.515418, 1.963495, 0.766846, -0.539795, 2.018835
0.533825, 1.917476, 0.737305, -0.482178, 1.972009
0.553767, 1.871457, 0.758789, -0.455322, 1.917734
0.572175, 1.829621, 0.800049, -0.477295, 1.868779
0.589049, 1.794758, 0.813232, -0.452393, 1.819825
0.607456, 1.783601, 0.803711, -0.435059, 1.770871
0.624330, 1.789179, 0.814697, -0.444824, 1.718724
0.641204, 1.796152, 0.821289, -0.502930, 1.696375
0.658078, 1.819859, 0.827148, -0.573486, 1.755971
0.676486, 1.837988, 0.840576, -0.610107, 1.851752
0.696427, 1.843566, 0.843750, -0.561035, 1.956046
0.716369, 1.844961, 0.852539, -0.445068, 2.020963
0.734777, 1.835199, 0.863525, -0.290283, 1.990101
0.754719, 1.807308, 0.866943, -0.210693, 1.889000
0.771592, 1.769656, 0.879883, -0.218994, 1.775127
0.788466, 1.723637, 0.893799, -0.279297, 1.699568
0.805340, 1.687379, 0.900879, -0.336914, 1.678283
0.822214, 1.656699, 0.901611, -0.330078, 1.696375
0.837554, 1.627414, 0.921387, -0.258057, 1.689989
0.854427, 1.603707, 0.919434, -0.218994, 1.656998
0.869767, 1.574422, 0.922119, -0.214600, 1.609108
0.886641, 1.549321, 0.940430, -0.226074, 1.585695
0.901981, 1.522825, 0.926270, -0.203857, 1.568668
0.917321, 1.497723, 0.931885, -0.168945, 1.534613
0.931126, 1.475411, 0.945801, -0.144775, 1.493108
0.944932, 1.457282, 0.940186, -0.144287, 1.455860
0.960272, 1.444731, 0.951904, -0.151611, 1.428190
0.974078, 1.446126, 0.946777, -0.198975, 1.426062
0.987884, 1.454493, 0.962646, -0.203125, 1.456924
1.003223, 1.469833, 0.961182, -0.187744, 1.500557
1.017029, 1.483778, 0.956299, -0.161133, 1.531420
1.032369, 1.494934, 0.961426, -0.132568, 1.554833
1.047709, 1.503301, 0.963867, -0.093994, 1.565475
1.063049, 1.508879, 0.955566, -0.055908, 1.558026
1.078388, 1.510274, 0.972900, -0.021240, 1.535677
