0.00, 62.937061, 0.985352, 0.010742, 
0.01, 76.923073, 1.001465, 0.012207, 
0.02, 48.951046, 1.035889, 0.014893, 
0.03, 41.958038, 0.986328, 0.010986, 
0.04, 27.972027, 0.988525, 0.012451, 
0.05, 6.993007, 0.976807, 0.012207, 
0.06, -41.958038, 1.027100, -0.029297, 
0.07, -52.447552, 1.166748, -0.040039, 
0.08, 38.461536, 1.039063, 0.012939, 
0.09, 83.916077, 0.971924, -0.007080, 
0.10, 59.440556, 0.981201, 0.008057, 
0.11, -3.496503, 0.978271, -0.019043, 
0.12, 10.489510, 0.978760, 0.005859, 
0.13, 59.440556, 0.966064, 0.000732, 
0.14, 66.433563, 1.032227, -0.000244, 
0.15, 83.916077, 0.978271, -0.006592, 
0.16, 80.419579, 1.011963, -0.003662, 
0.17, 94.405586, 0.980225, -0.010010, 
0.18, 115.384610, 0.997314, 0.000732, 
0.19, 115.384610, 0.984375, -0.004395, 
0.20, 111.888110, 1.016846, 0.001953, 
0.21, 97.902092, 1.020508, -0.007813, 
0.22, 101.398600, 0.996582, 0.000732, 
0.23, 108.391600, 0.986084, 0.003906, 
0.24, 115.384610, 0.993652, -0.004395, 
0.25, 125.874120, 1.003174, -0.008545, 
0.26, 129.370620, 0.996094, -0.007568, 
0.27, 143.356640, 1.000732, -0.007568, 
0.28, 157.342650, 1.001221, -0.001221, 
0.29, 157.342650, 0.994141, -0.002441, 
0.30, 174.825160, 0.998047, -0.000488, 
0.31, 174.825160, 0.998047, 0.005859, 
0.32, 174.825160, 0.995361, -0.001221, 
0.33, 181.818180, 0.994141, 0.002197, 
0.34, 195.804180, 0.993896, 0.003174, 
0.35, 188.811170, 0.998535, 0.001953, 
0.36, 178.321670, 0.990723, 0.004150, 
0.37, 188.811170, 0.999023, 0.004150, 
0.38, 181.818180, 1.002441, -0.000000, 
0.39, 164.335660, 1.006104, 0.009277, 
0.40, 150.349640, 0.998779, 0.008057, 
0.41, 129.370620, 1.000488, 0.005371, 
0.42, 125.874120, 0.997314, 0.009033, 
0.43, 108.391600, 0.999756, 0.011475, 
0.44, 97.902092, 1.003662, 0.009521, 
0.45, 97.902092, 1.003174, -0.003174, 
0.46, 90.909088, 0.999756, 0.010986, 
0.47, 76.923073, 0.997314, 0.015625, 
0.48, 62.937061, 0.993408, 0.010742, 
0.49, 20.979019, 0.997803, 0.014893, 
0.50, -0.000000, 0.999023, 0.012939, 
0.51, -31.468531, 1.001709, 0.013672, 
0.52, -55.944054, 1.009033, 0.011475, 
0.53, -80.419579, 1.008545, 0.013672, 
0.54, -118.881110, 1.006348, 0.011719, 
0.55, -146.853130, 0.991943, 0.013428, 
0.56, -164.335660, 1.002441, -0.000488, 
0.57, -174.825160, 0.993164, 0.002197, 
0.58, -174.825160, 0.998535, -0.000244, 
