0.12,0
0.13,0
0.14,0
0.15,0
0.16,0
0.17,0
0.18,0
0.19,0
0.20,0
0.21,0
0.22,0
0.23,0
0.24,0
0.25,0
0.26,0
0.27,0
0.28,0
0.29,0
0.30,0
0.31,0
0.32,0
0.33,0
0.34,0
0.35,0
0.36,0
0.37,0
0.38,0
0.39,0
0.40,0
0.41,0
0.42,0
0.43,0
0.44,0
0.45,0
0.46,0
0.47,0
0.48,0
0.49,0
0.50,0
0.51,0
0.52,0
0.53,0
0.54,0
0.55,0
0.56,0
0.57,0
0.58,0
0.59,0
0.60,0
0.61,0
0.62,0
0.63,0
0.64,0
0.65,0
0.66,0
0.67,0
0.68,0
0.69,0
0.70,0
0.71,0
0.72,0
0.73,0
0.74,0
0.75,0
0.76,0
0.77,0
0.78,0
0.79,0
0.80,0
0.81,0
0.82,0
0.83,0
0.84,0
0.85,0
0.86,0
0.87,0
0.88,0
0.89,0
0.90,0
0.91,0
0.92,0
0.93,0
0.94,0
0.95,0
0.96,0
0.97,0
0.98,0
0.99,0
1.00,0
1.01,0
1.02,0
1.03,0
1.04,0
1.05,0
1.06,0
1.07,0
1.08,0
1.09,0
1.10,0
1.11,0
1.12,0
1.13,0
1.14,0
1.15,0
1.16,0
1.17,0
1.18,0
1.19,0
1.20,0
1.21,0
1.22,0
1.23,0
1.24,0
1.25,0
1.26,0
1.27,0
1.28,0
1.29,0
1.30,0
1.31,0
1.32,0
1.33,0
1.34,0
1.35,0
1.36,0
1.37,0
1.38,0
1.39,0
1.40,0
1.41,0
1.42,0
1.43,0
1.44,0
1.45,0
1.46,0
1.47,0
1.48,0
1.49,0
1.50,0
1.51,0
1.52,0
1.53,0
1.54,0
1.55,0
1.56,0
1.57,0
1.58,0
1.59,0
1.60,0
1.61,0
1.62,0
1.63,0
1.64,0
1.65,0
1.66,0
1.67,0
1.68,0
1.69,0
1.70,0
1.71,0
1.72,0
1.73,1
1.74,1
1.75,1
1.76,1
1.77,1
1.78,1
1.79,1
1.80,1
1.81,1
1.82,2
1.83,2
1.84,2
1.85,3
1.86,4
1.87,5
1.88,6
1.89,7
1.90,8
1.91,9
1.92,9
1.93,10
1.94,11
1.95,13
1.96,14
1.97,16
1.98,17
1.99,19
2.00,20
2.01,22
2.02,23
2.03,25
2.04,26
2.05,28
2.06,30
2.07,32
2.08,34
2.09,37
2.10,39
2.11,41
2.12,44
2.13,46
2.14,49
2.15,52
2.16,55
2.17,58
2.18,61
2.19,64
2.20,67
2.21,70
2.22,73
2.23,76
2.24,80
2.25,83
2.26,87
2.27,90
2.28,94
2.29,98
2.30,102
2.31,105
2.32,109
2.33,112
2.34,116
2.35,120
2.36,124
2.37,129
2.38,133
2.39,138
2.40,143
2.41,148
2.42,153
2.43,159
2.44,164
2.45,169
2.46,175
2.47,181
2.48,187
2.49,193
2.50,199
2.51,206
2.52,212
2.53,218
2.54,224
2.55,231
2.56,237
2.57,244
2.58,250
2.59,257
2.60,263
2.61,269
2.62,275
2.63,281
2.64,287
2.65,293
2.66,299
2.67,305
2.68,312
2.69,319
2.70,326
2.71,333
2.72,339
2.73,346
2.74,353
2.75,359
2.76,366
2.77,372
2.78,379
2.79,386
2.80,393
2.81,399
2.82,406
2.83,413
2.84,420
2.85,426
2.86,433
2.87,440
2.88,447
2.89,453
2.90,460
2.91,467
2.92,473
2.93,479
2.94,484
2.95,490
2.96,495
2.97,499
2.98,504
2.99,509
3.00,513
3.01,518
3.02,523
3.03,527
3.04,532
3.05,536
3.06,541
3.07,546
3.08,550
3.09,555
3.10,559
3.11,563
3.12,568
3.13,572
3.14,577
3.15,581
3.16,585
3.17,590
3.18,594
3.19,598
3.20,602
3.21,606
3.22,610
3.23,614
3.24,617
3.25,621
3.26,625
3.27,629
3.28,632
3.29,635
3.30,638
3.31,641
3.32,643
3.33,644
3.34,645
3.35,646
3.36,645
3.37,643
3.38,641
3.39,638
3.40,633
3.41,628
3.42,621
3.43,614
3.44,606
3.45,597
3.46,586
3.47,575
3.48,563
3.49,551
3.50,539
3.51,526
3.52,512
3.53,498
3.54,483
3.55,468
3.56,453
3.57,437
3.58,422
3.59,406
3.60,391
3.61,375
3.62,360
3.63,345
3.64,329
3.65,314
3.66,298
3.67,283
3.68,268
3.69,254
3.70,239
3.71,225
3.72,211
3.73,198
3.74,185
3.75,172
3.76,160
3.77,148
3.78,135
3.79,124
3.80,112
3.81,101
3.82,90
3.83,79
3.84,69
3.85,58
3.86,48
3.87,38
3.88,28
3.89,18
3.90,8
3.91,-2
3.92,-12
3.93,-21
3.94,-30
3.95,-39
3.96,-48
3.97,-57
3.98,-66
3.99,-75
4.00,-84
4.01,-92
4.02,-100
4.03,-109
4.04,-117
4.05,-125
4.06,-133
4.07,-141
4.08,-149
4.09,-157
4.10,-165
4.11,-173
4.12,-180
4.13,-187
4.14,-194
4.15,-201
4.16,-209
4.17,-216
4.18,-223
4.19,-231
4.20,-238
4.21,-245
4.22,-253
4.23,-260
4.24,-268
4.25,-275
4.26,-282
4.27,-290
4.28,-297
4.29,-304
4.30,-312
4.31,-320
4.32,-328
4.33,-336
4.34,-344
4.35,-353
4.36,-361
4.37,-370
4.38,-378
4.39,-387
4.40,-395
4.41,-403
4.42,-410
4.43,-417
4.44,-424
4.45,-431
4.46,-438
4.47,-445
4.48,-451
4.49,-456
4.50,-461
4.51,-465
4.52,-467
4.53,-469
4.54,-470
4.55,-469
4.56,-467
4.57,-464
4.58,-460
4.59,-454
4.60,-446
4.61,-438
4.62,-427
4.63,-415
4.64,-402
4.65,-388
4.66,-374
4.67,-358
4.68,-342
4.69,-326
4.70,-309
4.71,-291
4.72,-273
4.73,-254
4.74,-235
4.75,-215
4.76,-195
4.77,-176
4.78,-157
4.79,-138
4.80,-119
4.81,-99
4.82,-80
4.83,-61
4.84,-41
4.85,-22
4.86,-2
4.87,17
4.88,36
4.89,55
4.90,74
4.91,92
4.92,110
4.93,128
4.94,146
4.95,163
4.96,180
4.97,197
4.98,214
4.99,230
5.00,246
5.01,262
5.02,278
5.03,293
5.04,308
5.05,321
5.06,334
5.07,346
5.08,357
5.09,367
5.10,377
5.11,387
5.12,396
5.13,405
5.14,413
5.15,421
5.16,429
5.17,437
5.18,443
5.19,450
5.20,457
5.21,462
5.22,468
5.23,473
5.24,478
5.25,483
5.26,488
5.27,492
5.28,496
5.29,500
5.30,504
5.31,508
5.32,511
5.33,514
5.34,517
5.35,520
5.36,522
5.37,525
5.38,528
5.39,530
5.40,533
5.41,536
5.42,539
5.43,541
5.44,544
5.45,546
5.46,549
5.47,551
5.48,553
5.49,555
5.50,556
5.51,557
5.52,557
5.53,556
5.54,554
5.55,551
5.56,548
5.57,543
5.58,538
5.59,532
5.60,525
5.61,518
5.62,510
5.63,502
5.64,493
5.65,483
5.66,473
5.67,463
5.68,453
5.69,443
5.70,432
5.71,421
5.72,409
5.73,398
5.74,386
5.75,374
5.76,362
5.77,350
5.78,338
5.79,326
5.80,313
5.81,301
5.82,288
5.83,275
5.84,262
5.85,249
5.86,237
5.87,224
5.88,212
5.89,199
5.90,187
5.91,175
5.92,163
5.93,150
5.94,138
5.95,126
5.96,114
5.97,102
5.98,90
5.99,78
6.00,67
6.01,56
6.02,44
6.03,33
6.04,22
6.05,11
6.06,1
6.07,-10
6.08,-20
6.09,-31
6.10,-41
6.11,-52
6.12,-63
6.13,-74
6.14,-85
6.15,-95
6.16,-105
6.17,-115
6.18,-125
6.19,-136
6.20,-146
6.21,-156
6.22,-165
6.23,-174
6.24,-182
6.25,-190
6.26,-197
6.27,-205
6.28,-212
6.29,-219
6.30,-226
6.31,-232
6.32,-238
6.33,-244
6.34,-249
6.35,-252
6.36,-255
6.37,-257
6.38,-258
6.39,-258
6.40,-256
6.41,-254
6.42,-250
6.43,-246
6.44,-240
6.45,-233
6.46,-224
6.47,-215
6.48,-205
6.49,-193
6.50,-181
6.51,-168
6.52,-154
6.53,-140
6.54,-126
6.55,-111
6.56,-96
6.57,-81
6.58,-66
6.59,-51
6.60,-35
6.61,-20
6.62,-5
6.63,10
6.64,24
6.65,39
6.66,54
6.67,69
6.68,84
6.69,100
6.70,115
6.71,129
6.72,143
6.73,156
6.74,168
6.75,181
6.76,193
6.77,205
6.78,217
6.79,229
6.80,241
6.81,252
6.82,263
6.83,274
6.84,285
6.85,295
6.86,304
6.87,314
6.88,324
6.89,334
6.90,344
6.91,354
6.92,364
6.93,374
6.94,384
6.95,393
6.96,402
6.97,411
6.98,419
6.99,427
7.00,435
7.01,443
7.02,450
7.03,457
7.04,465
7.05,472
7.06,479
7.07,485
7.08,492
7.09,499
7.10,506
7.11,513
7.12,519
7.13,526
7.14,533
7.15,540
7.16,547
7.17,554
7.18,561
7.19,568
7.20,575
7.21,582
7.22,589
7.23,595
7.24,601
7.25,607
