[true theta], [true dTheta], [ar], [at], [imu dtheta]
-0.010738, -0.096222, 0.990234, -0.007568, -0.061725
-0.012272, -0.094828, 0.997314, 0.008545, -0.059597
-0.013806, -0.092039, 0.993652, -0.007568, -0.071303
-0.013806, -0.087855, 0.996582, -0.011719, -0.062789
-0.015340, -0.082277, 0.998779, -0.019775, -0.047890
-0.015340, -0.076699, 1.000244, -0.011475, -0.039376
-0.016874, -0.071121, 0.992920, -0.009033, -0.030863
-0.016874, -0.065543, 1.005859, -0.021484, -0.028734
-0.018408, -0.061359, 1.001709, -0.015381, -0.022349
-0.018408, -0.051598, 1.002686, -0.019043, -0.011706
-0.018408, -0.051598, 1.000000, -0.017334, -0.012771
-0.019942, -0.046019, 0.999512, -0.014404, -0.008514
-0.019942, -0.043230, 1.003662, -0.013184, -0.005321
-0.019942, -0.036258, 1.003418, -0.018066, -0.001064
-0.019942, -0.040441, 0.991211, -0.013428, -0.001064
-0.021476, -0.040441, 0.994629, -0.012939, 0.002128
-0.021476, -0.036258, 0.999268, -0.006836, 0.004257
-0.021476, -0.036258, 1.000977, -0.004639, 0.005321
-0.021476, -0.040441, 1.005127, -0.003906, -0.000000
-0.023010, -0.040441, 1.006836, -0.013428, 0.002128
-0.023010, -0.036258, 0.992432, -0.011963, 0.001064
-0.023010, -0.043230, 0.991211, -0.010254, -0.001064
-0.023010, -0.046019, 1.005859, -0.014893, -0.006385
-0.024544, -0.051598, 0.996094, -0.015869, -0.006385
-0.024544, -0.051598, 0.997559, -0.006104, -0.013835
-0.024544, -0.054387, 0.997314, -0.003906, -0.018092
-0.026078, -0.059965, 0.997314, -0.017090, -0.025541
-0.026078, -0.059965, 1.008789, -0.011475, -0.023413
-0.027612, -0.061359, 1.004639, -0.013184, -0.029798
-0.027612, -0.064148, 1.000732, -0.014404, -0.031927
-0.027612, -0.068332, 0.996094, -0.019531, -0.030863
-0.029146, -0.072515, 0.996338, -0.022461, -0.029798
-0.029146, -0.076699, 0.996582, -0.012939, -0.037248
-0.030680, -0.080883, 0.991699, -0.018799, -0.042569
-0.030680, -0.085066, 1.000977, -0.012939, -0.043633
-0.032214, -0.089250, 1.002441, -0.019531, -0.048954
-0.033748, -0.092039, 0.997803, -0.016602, -0.054275
-0.033748, -0.093433, 1.000488, -0.020996, -0.054275
-0.035282, -0.093433, 1.002197, -0.017090, -0.057468
-0.035282, -0.099011, 1.001221, -0.024170, -0.053211
-0.036816, -0.101801, 0.986084, -0.020264, -0.061725
-0.038350, -0.101801, 0.990967, -0.028564, -0.063854
-0.038350, -0.107379, 0.997314, -0.023682, -0.063854
-0.039884, -0.110168, 1.007568, -0.020508, -0.068110
-0.041417, -0.117140, 0.999023, -0.022705, -0.076624
-0.042951, -0.119929, 1.002686, -0.017090, -0.081945
-0.042951, -0.125508, 1.011719, -0.027344, -0.091523
-0.044485, -0.126902, 1.002197, -0.035645, -0.090459
-0.046019, -0.124113, 0.998291, -0.037842, -0.089395
-0.047553, -0.124113, 0.988037, -0.027588, -0.093652
-0.049087, -0.126902, 0.995850, -0.035400, -0.095780
-0.050621, -0.132480, 1.001709, -0.039795, -0.098973
-0.050621, -0.132480, 0.995117, -0.038818, -0.097909
-0.052155, -0.133875, 0.988037, -0.037598, -0.101101
-0.053689, -0.136664, 0.993652, -0.050781, -0.105358
-0.055223, -0.133875, 0.997559, -0.052490, -0.100037
-0.056757, -0.133875, 0.998535, -0.051025, -0.095780
-0.058291, -0.136664, 1.008545, -0.052246, -0.092588
-0.059825, -0.126902, 1.000977, -0.050781, -0.089395
-0.061359, -0.119929, 1.002686, -0.061279, -0.081945
-0.061359, -0.115746, 0.990723, -0.061279, -0.074496
-0.062893, -0.107379, 0.992432, -0.062256, -0.069175
-0.064427, -0.103195, 1.008789, -0.059082, -0.065982
-0.064427, -0.096222, 0.987793, -0.057373, -0.062789
-0.065961, -0.094828, 1.001709, -0.062256, -0.062789
-0.067495, -0.099011, 0.996338, -0.054443, -0.056404
-0.067495, -0.093433, 0.995605, -0.050049, -0.062789
-0.069029, -0.093433, 1.000000, -0.057373, -0.059597
-0.069029, -0.092039, 0.998291, -0.065186, -0.058532
-0.070563, -0.089250, 0.986572, -0.060547, -0.052147
-0.072097, -0.085066, 0.996338, -0.064697, -0.047890
-0.072097, -0.087855, 0.996826, -0.064941, -0.047890
-0.073631, -0.089250, 1.000977, -0.064941, -0.045762
-0.073631, -0.089250, 1.000732, -0.055664, -0.046826
-0.075165, -0.087855, 0.997070, -0.056641, -0.057468
-0.075165, -0.092039, 1.003906, -0.061523, -0.055340
-0.076699, -0.094828, 0.994629, -0.063477, -0.062789
-0.078233, -0.096222, 0.991455, -0.073730, -0.062789
-0.078233, -0.096222, 0.997070, -0.075195, -0.059597
-0.079767, -0.094828, 1.003662, -0.077148, -0.053211
-0.081301, -0.099011, 0.997803, -0.071533, -0.051083
-0.081301, -0.093433, 0.995117, -0.071045, -0.053211
-0.082835, -0.093433, 0.992188, -0.073486, -0.053211
-0.082835, -0.099011, 0.999756, -0.073730, -0.055340
-0.084369, -0.094828, 1.000977, -0.068359, -0.055340
-0.085903, -0.096222, 0.993408, -0.065674, -0.061725
-0.085903, -0.096222, 0.996826, -0.077393, -0.059597
-0.087437, -0.094828, 0.989014, -0.078613, -0.058532
-0.088971, -0.099011, 1.000488, -0.087891, -0.054275
-0.088971, -0.093433, 1.006592, -0.072266, -0.050019
-0.090505, -0.093433, 0.991943, -0.069824, -0.058532
-0.090505, -0.099011, 0.994629, -0.072510, -0.060661
-0.092039, -0.101801, 1.004395, -0.074707, -0.065982
-0.093573, -0.101801, 0.992920, -0.082520, -0.063854
-0.093573, -0.107379, 0.991455, -0.078613, -0.072367
-0.095107, -0.110168, 1.001465, -0.077881, -0.075560
-0.096641, -0.117140, 0.999268, -0.081543, -0.084074
-0.098175, -0.119929, 0.999268, -0.077637, -0.084074
-0.098175, -0.118535, 0.993164, -0.085693, -0.085138
-0.099709, -0.121324, 1.000732, -0.095703, -0.087266
-0.101243, -0.119929, 0.995605, -0.092773, -0.079817
-0.102777, -0.121324, 1.001465, -0.094238, -0.081945
-0.104311, -0.118535, 0.995850, -0.089844, -0.081945
-0.104311, -0.119929, 0.996582, -0.092041, -0.075560
-0.105845, -0.117140, 0.986328, -0.097900, -0.079817
-0.107379, -0.110168, 0.996582, -0.096680, -0.078753
-0.108913, -0.107379, 0.997314, -0.099854, -0.071303
-0.108913, -0.108773, 0.998779, -0.104248, -0.071303
-0.110447, -0.107379, 0.990479, -0.101074, -0.065982
-0.111981, -0.103195, 0.997314, -0.106689, -0.063854
-0.111981, -0.096222, 0.991455, -0.107422, -0.064918
-0.113515, -0.094828, 0.994385, -0.109131, -0.059597
-0.115049, -0.099011, 0.991211, -0.105225, -0.055340
-0.115049, -0.093433, 0.989014, -0.103760, -0.053211
-0.116583, -0.093433, 0.988770, -0.104004, -0.057468
-0.116583, -0.092039, 0.989258, -0.114014, -0.056404
-0.118117, -0.089250, 0.991699, -0.108643, -0.048954
-0.119651, -0.085066, 0.986328, -0.109375, -0.047890
-0.119651, -0.087855, 0.990234, -0.107910, -0.046826
-0.121184, -0.082277, 0.996338, -0.105713, -0.046826
-0.121184, -0.083672, 1.001221, -0.108398, -0.046826
-0.122718, -0.076699, 1.003906, -0.111328, -0.043633
-0.122718, -0.076699, 0.989258, -0.111084, -0.046826
-0.124252, -0.083672, 0.994385, -0.108398, -0.052147
-0.124252, -0.082277, 0.986572, -0.116455, -0.050019
-0.125786, -0.080883, 1.000488, -0.120605, -0.050019
-0.125786, -0.079488, 0.984131, -0.125000, -0.044697
-0.127320, -0.078094, 0.991699, -0.121826, -0.034055
-0.128854, -0.076699, 0.990479, -0.113281, -0.030863
-0.128854, -0.075305, 0.994873, -0.116943, -0.038312
-0.128854, -0.073910, 1.000244, -0.123047, -0.038312
-0.130388, -0.072515, 0.983643, -0.118896, -0.035119
-0.130388, -0.071121, 0.996094, -0.124512, -0.035119
-0.131922, -0.069726, 0.988770, -0.120361, -0.032991
-0.131922, -0.069726, 1.000244, -0.125000, -0.036184
-0.133456, -0.071121, 0.991455, -0.127441, -0.030863
-0.133456, -0.065543, 0.989746, -0.124756, -0.031927
-0.134990, -0.068332, 0.986816, -0.128174, -0.030863
-0.134990, -0.064148, 0.990234, -0.122803, -0.023413
-0.134990, -0.061359, 0.991943, -0.126221, -0.023413
-0.136524, -0.052992, 0.980713, -0.125244, -0.021285
-0.136524, -0.054387, 0.995361, -0.126221, -0.023413
-0.138058, -0.050203, 0.992676, -0.129150, -0.019156
-0.138058, -0.055781, 0.995850, -0.137695, -0.017028
-0.138058, -0.055781, 0.991211, -0.129150, -0.006385
-0.138058, -0.050203, 0.994385, -0.124268, -0.006385
-0.139592, -0.047414, 0.994141, -0.126953, -0.011706
-0.139592, -0.047414, 0.991455, -0.128906, -0.011706
-0.141126, -0.050203, 0.989502, -0.133301, -0.014899
-0.141126, -0.048808, 0.996094, -0.134521, -0.009578
-0.141126, -0.043230, 0.993408, -0.135986, -0.005321
-0.141126, -0.033469, 0.991943, -0.145752, -0.000000
-0.142660, -0.027891, 0.981934, -0.141846, 0.007450
-0.142660, -0.012551, 0.990234, -0.141846, 0.018092
-0.142660, -0.004184, 0.996826, -0.142334, 0.027670
-0.142660, 0.004184, 0.993408, -0.140625, 0.035119
-0.142660, 0.019523, 0.986572, -0.149170, 0.046826
-0.142660, 0.040441, 0.993408, -0.150635, 0.062789
-0.141126, 0.050203, 0.991943, -0.158936, 0.074496
-0.141126, 0.062754, 0.989014, -0.156982, 0.090459
-0.141126, 0.076699, 0.989990, -0.153076, 0.111744
-0.139592, 0.097617, 0.989502, -0.153320, 0.128771
-0.138058, 0.115746, 0.996826, -0.155518, 0.145799
-0.138058, 0.129691, 0.991455, -0.156738, 0.167083
-0.136524, 0.153398, 0.987549, -0.153809, 0.190496
-0.134990, 0.177105, 0.986084, -0.147461, 0.210717
-0.131922, 0.191050, 0.991943, -0.152100, 0.226680
-0.130388, 0.209179, 0.993408, -0.148682, 0.253286
-0.128854, 0.230097, 1.001709, -0.135986, 0.267120
-0.125786, 0.244042, 0.986084, -0.127686, 0.277763
-0.122718, 0.256593, 0.989258, -0.137695, 0.293726
-0.121184, 0.266355, 0.992920, -0.134033, 0.310754
-0.118117, 0.280300, 0.982178, -0.117188, 0.318203
-0.115049, 0.290062, 1.002930, -0.110840, 0.326717
-0.111981, 0.294245, 0.991211, -0.108154, 0.330974
-0.108913, 0.299824, 0.989014, -0.102539, 0.335231
-0.105845, 0.306796, 0.993408, -0.095459, 0.339488
-0.102777, 0.306796, 0.994629, -0.092041, 0.333102
-0.099709, 0.299824, 0.989258, -0.087891, 0.333102
-0.096641, 0.294245, 0.987061, -0.082520, 0.330974
-0.093573, 0.290062, 0.994629, -0.083984, 0.324589
-0.090505, 0.287273, 0.989990, -0.077148, 0.319268
-0.087437, 0.285878, 0.994873, -0.078125, 0.319268
-0.085903, 0.278906, 0.998047, -0.074463, 0.319268
-0.082835, 0.274722, 1.000000, -0.062256, 0.315011
-0.079767, 0.273327, 1.006348, -0.063232, 0.316075
-0.076699, 0.274722, 1.000488, -0.068359, 0.316075
-0.073631, 0.278906, 0.999023, -0.063232, 0.311818
-0.072097, 0.285878, 0.998779, -0.066162, 0.317139
-0.069029, 0.287273, 0.992188, -0.063965, 0.317139
-0.065961, 0.290062, 0.998535, -0.061035, 0.323524
-0.062893, 0.294245, 0.997803, -0.057129, 0.329910
-0.059825, 0.299824, 0.994629, -0.052490, 0.330974
-0.056757, 0.306796, 0.991455, -0.055664, 0.336295
-0.053689, 0.306796, 0.996094, -0.052002, 0.337359
-0.050621, 0.313769, 0.987549, -0.049072, 0.341616
-0.047553, 0.319347, 0.998047, -0.046143, 0.351194
-0.044485, 0.323530, 0.999756, -0.044189, 0.351194
-0.041417, 0.326320, 0.993408, -0.042480, 0.354387
-0.038350, 0.327714, 0.999756, -0.041260, 0.366093
-0.033748, 0.334687, 0.993408, -0.030518, 0.373543
-0.030680, 0.338870, 1.006836, -0.024902, 0.377800
-0.027612, 0.340265, 0.996582, -0.021729, 0.376736
-0.024544, 0.345843, 0.998291, -0.015869, 0.378864
-0.021476, 0.347237, 0.992676, -0.006592, 0.378864
-0.016874, 0.344448, 0.991455, -0.017090, 0.378864
-0.013806, 0.345843, 0.996826, -0.006348, 0.385250
-0.010738, 0.344448, 1.000000, -0.001953, 0.386314
-0.006136, 0.340265, 0.995117, 0.011719, 0.382057
-0.003068, 0.340265, 0.999023, 0.020264, 0.378864
0.000000, 0.336081, 0.999756, 0.009766, 0.368222
0.003068, 0.336081, 0.995117, 0.017578, 0.361837
0.006136, 0.333292, 1.001465, 0.019043, 0.365029
0.009204, 0.320741, 0.992432, 0.026367, 0.359708
0.013806, 0.315163, 0.996826, 0.038330, 0.352259
0.016874, 0.309585, 0.999023, 0.037598, 0.344809
0.019942, 0.304007, 0.996826, 0.032227, 0.341616
0.023010, 0.298429, 1.001221, 0.053467, 0.333102
0.024544, 0.285878, 0.999512, 0.048096, 0.324589
0.027612, 0.274722, 0.990723, 0.040527, 0.313946
0.030680, 0.273327, 0.997803, 0.046387, 0.307561
0.033748, 0.267749, 1.001709, 0.051758, 0.306497
0.036816, 0.266355, 1.004395, 0.054199, 0.303304
0.038350, 0.262171, 1.001709, 0.057373, 0.293726
0.041417, 0.255199, 1.005127, 0.052734, 0.287341
0.044485, 0.245437, 0.987061, 0.060791, 0.285212
0.046019, 0.241253, 0.998535, 0.060303, 0.283084
0.049087, 0.242648, 0.996582, 0.057861, 0.276699
0.050621, 0.242648, 0.983643, 0.064453, 0.277763
0.053689, 0.241253, 0.990234, 0.070313, 0.272442
0.055223, 0.238464, 0.989014, 0.058350, 0.270313
0.058291, 0.242648, 0.985596, 0.067627, 0.272442
0.061359, 0.245437, 1.002930, 0.074707, 0.274570
0.062893, 0.246831, 0.996338, 0.074463, 0.277763
0.065961, 0.246831, 0.995361, 0.069824, 0.273506
0.067495, 0.252410, 1.002686, 0.065918, 0.280955
0.070563, 0.255199, 0.999512, 0.066895, 0.284148
0.073631, 0.255199, 0.990234, 0.067139, 0.300111
0.075165, 0.253804, 0.991455, 0.077148, 0.305433
0.078233, 0.251015, 0.986572, 0.097656, 0.307561
0.081301, 0.246831, 0.973877, 0.109375, 0.304368
0.084369, 0.241253, 1.018066, 0.158936, 0.274570
0.085903, 0.234281, 1.000977, 0.087646, 0.251157
0.087437, 0.227308, 0.997314, 0.113037, 0.258607
0.090505, 0.220335, 0.987793, 0.107422, 0.244772
0.092039, 0.220335, 0.995361, 0.112549, 0.241579
0.095107, 0.220335, 0.988037, 0.104736, 0.234130
0.096641, 0.228703, 0.983154, 0.068604, 0.250093
0.098175, 0.230097, 1.001709, 0.078369, 0.275634
0.101243, 0.231492, 0.998047, 0.105713, 0.288405
0.104311, 0.239859, 0.988037, 0.116455, 0.287341
0.105845, 0.246831, 0.997314, 0.122803, 0.286277
0.108913, 0.259382, 0.997070, 0.113281, 0.283084
0.110447, 0.276117, 0.995605, 0.100586, 0.289469
0.113515, 0.294245, 0.991211, 0.105713, 0.306497
0.116583, 0.312374, 0.988770, 0.098145, 0.322460
0.119651, 0.337476, 0.980469, 0.025391, 0.360772
0.122718, 0.359788, 0.995850, 0.095703, 0.406534
0.127320, 0.384890, 0.963867, 0.116943, 0.425690
0.131922, 0.403019, 0.984131, 0.117920, 0.439525
0.134990, 0.419753, 0.979492, 0.092285, 0.460809
0.139592, 0.433698, 0.989258, 0.117920, 0.491672
0.144194, 0.436487, 0.992676, 0.156494, 0.500186
0.148796, 0.428120, 0.985352, 0.181152, 0.484222
0.153398, 0.423937, 0.988525, 0.183838, 0.467195
0.158000, 0.416964, 0.988281, 0.182617, 0.452296
0.162602, 0.400230, 0.989746, 0.198975, 0.432075
0.165670, 0.382101, 0.980957, 0.200928, 0.410791
0.168738, 0.363972, 0.971436, 0.197510, 0.388442
0.173340, 0.340265, 0.986084, 0.146729, 0.383121
0.176408, 0.306796, 0.992188, 0.228760, 0.380993
0.179476, 0.267749, 0.976563, 0.232422, 0.343745
0.182544, 0.227308, 0.986572, 0.233398, 0.316075
0.185612, 0.174316, 0.981934, 0.280762, 0.268185
0.187146, 0.105984, 0.991211, 0.322510, 0.191561
0.187146, 0.036258, 0.981201, 0.315430, 0.104294
0.187146, -0.043230, 0.994629, 0.311279, 0.021285
0.187146, -0.125508, 0.974854, 0.317627, -0.063854
0.185612, -0.210574, 0.989502, 0.322266, -0.148992
0.182544, -0.290062, 0.986572, 0.323730, -0.243708
0.179476, -0.363972, 0.978760, 0.302979, -0.325653
0.174874, -0.440671, 0.992920, 0.290283, -0.406534
0.170272, -0.513186, 0.985840, 0.275879, -0.485287
0.164136, -0.574546, 0.983643, 0.264893, -0.554461
0.158000, -0.619170, 0.985596, 0.231934, -0.608737
0.151864, -0.658217, 0.980225, 0.211426, -0.648113
0.144194, -0.687502, 0.988037, 0.187988, -0.678976
0.136524, -0.711209, 0.989746, 0.159668, -0.704517
0.128854, -0.733522, 0.988281, 0.139648, -0.708774
0.122718, -0.751651, 0.982666, 0.117188, -0.700260
0.115049, -0.771174, 0.983398, 0.146729, -0.702389
0.107379, -0.789303, 0.975098, 0.159912, -0.725801
0.099709, -0.818588, 0.980957, 0.156494, -0.756664
0.090505, -0.849268, 0.988525, 0.155273, -0.796040
0.082835, -0.886920, 0.977539, 0.150635, -0.834352
0.073631, -0.913416, 0.982422, 0.132324, -0.876921
0.064427, -0.941306, 0.987549, 0.105469, -0.908848
0.053689, -0.967802, 0.985596, 0.080078, -0.920555
0.044485, -0.990115, 0.981689, 0.094727, -0.939711
0.033748, -1.013822, 0.985596, 0.092041, -0.972702
0.024544, -1.022189, 0.985596, 0.060059, -0.999307
0.013806, -1.029162, 0.987549, 0.033936, -1.011014
0.003068, -1.033345, 0.982666, -0.018311, -0.999307
-0.007670, -1.041712, 0.984131, 0.000977, -0.983344
-0.018408, -1.045896, 0.986572, 0.006104, -0.987601
-0.027612, -1.052869, 0.972168, -0.000977, -1.000372
-0.038350, -1.054263, 0.983398, -0.023926, -1.003564
-0.049087, -1.057052, 0.992920, -0.031494, -1.005693
-0.059825, -1.061236, 0.973877, -0.033447, -1.022720
-0.070563, -1.066814, 0.985352, -0.064453, -1.023785
-0.081301, -1.073787, 0.993896, -0.072998, -1.025913
-0.092039, -1.080759, 0.979004, -0.075928, -1.028041
-0.102777, -1.086337, 0.966797, -0.083252, -1.035491
-0.113515, -1.090521, 0.979248, -0.088135, -1.035491
-0.124252, -1.093310, 0.976318, -0.093994, -1.044005
-0.134990, -1.094704, 0.964355, -0.095703, -1.064225
-0.147262, -1.087732, 0.981934, -0.118896, -1.082317
-0.158000, -1.080759, 0.966309, -0.200439, -1.072739
-0.168738, -1.066814, 0.968506, -0.204590, -1.034427
-0.179476, -1.047291, 0.970215, -0.193359, -1.013142
-0.190214, -1.030556, 0.964844, -0.219482, -0.988665
-0.199418, -1.009638, 0.961914, -0.232178, -0.954610
-0.210155, -1.001271, 0.955811, -0.207764, -0.931197
-0.219359, -0.991509, 0.947510, -0.203125, -0.930133
-0.228563, -0.981748, 0.953613, -0.207764, -0.928004
-0.239301, -0.980353, 0.954346, -0.209473, -0.933325
-0.248505, -0.980353, 0.949951, -0.230225, -0.943968
-0.259243, -0.974775, 0.950928, -0.240234, -0.945032
-0.268447, -0.971986, 0.953369, -0.253174, -0.942903
-0.277651, -0.965013, 0.942139, -0.276123, -0.943968
-0.288388, -0.953857, 0.941162, -0.304443, -0.925876
-0.297592, -0.946885, 0.949219, -0.319824, -0.899270
-0.306796, -0.937123, 0.947266, -0.321777, -0.877986
-0.316000, -0.939912, 0.930664, -0.311035, -0.863087
-0.325204, -0.946885, 0.932129, -0.300537, -0.854573
-0.334408, -0.949674, 0.932373, -0.274902, -0.866279
-0.343612, -0.970591, 0.926270, -0.274414, -0.897142
-0.352816, -0.992904, 0.930176, -0.277832, -0.934390
-0.363553, -1.015216, 0.928711, -0.288574, -0.972702
-0.374291, -1.036134, 0.915039, -0.304443, -1.009950
-0.383495, -1.054263, 0.900146, -0.333740, -1.038684
-0.395767, -1.068208, 0.932373, -0.336914, -1.049326
-0.406505, -1.076576, 0.841797, -0.410156, -1.097216
-0.417243, -1.077970, 0.877686, -0.478027, -1.053583
-0.427981, -1.079365, 0.933838, -0.442139, -1.011014
-0.438719, -1.080759, 0.895508, -0.422119, -0.988665
-0.449456, -1.080759, 0.878174, -0.401123, -0.989729
-0.460194, -1.093310, 0.872803, -0.389160, -1.008885
-0.470932, -1.103072, 0.872070, -0.385498, -1.044005
-0.481670, -1.110044, 0.860352, -0.386475, -1.086574
-0.492408, -1.114228, 0.873047, -0.406982, -1.130207
-0.504680, -1.108650, 0.851318, -0.487305, -1.148299
-0.516952, -1.087732, 0.845215, -0.546875, -1.117436
-0.527689, -1.054263, 0.841553, -0.566162, -1.066354
-0.538427, -1.018005, 0.850098, -0.600830, -1.006757
-0.549165, -0.973381, 0.832275, -0.632813, -0.928004
-0.558369, -0.923178, 0.846924, -0.610596, -0.853509
-0.566039, -0.878553, 0.838623, -0.593994, -0.796040
-0.573709, -0.843689, 0.828125, -0.578125, -0.744958
-0.582913, -0.814404, 0.812500, -0.540771, -0.722609
-0.590583, -0.786514, 0.801758, -0.536377, -0.724737
-0.598253, -0.757229, 0.808105, -0.506348, -0.741765
-0.605922, -0.716787, 0.800781, -0.540771, -0.764114
-0.613592, -0.648456, 0.798096, -0.638916, -0.751343
-0.621262, -0.545260, 0.803955, -0.739014, -0.669398
-0.627398, -0.425331, 0.799805, -0.792480, -0.533177
-0.632000, -0.277511, 0.810791, -0.875244, -0.360772
-0.635068, -0.114351, 0.811768, -0.910400, -0.136221
-0.635068, 0.058570, 0.813721, -0.887207, 0.092588
-0.632000, 0.241253, 0.804443, -0.832275, 0.289469
-0.628932, 0.409991, 0.802002, -0.806885, 0.461874
-0.622796, 0.571756, 0.807129, -0.771973, 0.612994
-0.616660, 0.725155, 0.816162, -0.752686, 0.753471
-0.608990, 0.861818, 0.797607, -0.737305, 0.886499
-0.598253, 0.990115, 0.810303, -0.722412, 1.006757
-0.589049, 1.119806, 0.805420, -0.701172, 1.130207
-0.576777, 1.245313, 0.805420, -0.709717, 1.241951
-0.562971, 1.369426, 0.813965, -0.723145, 1.373915
-0.549165, 1.480989, 0.810547, -0.679199, 1.509071
-0.533825, 1.577211, 0.821533, -0.654541, 1.627200
-0.516952, 1.665066, 0.828613, -0.614502, 1.732559
-0.498544, 1.729215, 0.831299, -0.568604, 1.812375
-0.480136, 1.778023, 0.836426, -0.498291, 1.869844
-0.461728, 1.807308, 0.850830, -0.449707, 1.894321
-0.443320, 1.821254, 0.847656, -0.401855, 1.890064
-0.424913, 1.824043, 0.864990, -0.351563, 1.869844
-0.406505, 1.821254, 0.868896, -0.333496, 1.833660
-0.388097, 1.819859, 0.877197, -0.350586, 1.804926
-0.371223, 1.819859, 0.885254, -0.367432, 1.804926
-0.352816, 1.821254, 0.891113, -0.350098, 1.809183
-0.334408, 1.817070, 0.893799, -0.367432, 1.830467
-0.316000, 1.815675, 0.907715, -0.349365, 1.866651
-0.297592, 1.810097, 0.908447, -0.278564, 1.887935
-0.279185, 1.801730, 0.924805, -0.218994, 1.869844
-0.260777, 1.776629, 0.908447, -0.208252, 1.838981
-0.243903, 1.737582, 0.923340, -0.180420, 1.809183
-0.225495, 1.695746, 0.937988, -0.143555, 1.772999
-0.208621, 1.653910, 0.938477, -0.094727, 1.704889
-0.191748, 1.621836, 0.951904, -0.080078, 1.632521
-0.176408, 1.593945, 0.959717, -0.062988, 1.554833
-0.162602, 1.580000, 0.940674, -0.158447, 1.503750
-0.147262, 1.566055, 0.960205, -0.224609, 1.550576
-0.131922, 1.568844, 0.954834, -0.173828, 1.596338
-0.115049, 1.574422, 0.960449, -0.136230, 1.633586
-0.099709, 1.584184, 0.967529, -0.090820, 1.638907
-0.082835, 1.591156, 0.955322, -0.058350, 1.636778
-0.067495, 1.593945, 0.959229, -0.040283, 1.622943
-0.050621, 1.591156, 0.958008, -0.038330, 1.618686
-0.035282, 1.582789, 0.967041, -0.006836, 1.610173
-0.019942, 1.584184, 0.962402, 0.015381, 1.585695
-0.004602, 1.586973, 0.953369, -0.021484, 1.585695
